nombre_campo;descripcion;modulo;valores_permitidos;numero_pregunta;tema_pregunta;pagina_pdf;estado_extraccion;asignacion_valores
P90_1;Acciones que realizó la Oficina de Defensa Civil / Cursos de capacitación en Gestión Reactiva del Riesgo;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Sí;87;Civil, 2021;45;ok;asignado_por_posicion
P90_2;Acciones que realizó la Oficina de Defensa Civil / Símulacros para evaluar el Plan de Operaciones de Emergencia Local;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Sí;87;Acciones que realizó;45;ok;asignado_por_posicion
P90A_2;Número de Símulacros;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;88;Gestión del Riesgo;45;ok;sin_valores
P90_3;Acciones que realizó la Oficina de Defensa Civil / Identificación del nivel de riesgo existente en áreas de distrito;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Sí;88;Oficina de Defensa;45;ok;asignado_por_posicion
P90_4;Acciones que realizó la Oficina de Defensa Civil / Supervisión del cumplimiento de las normas de seguridad en recintos con acceso al público;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Sí;88;Civil, 2021;45;ok;asignado_por_posicion
P90_5;Acciones que realizó la Oficina de Defensa Civil / Señalización de zonas de seguridad en áreas de alto riesgo;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Sí;88;Civil, 2021;45;ok;asignado_por_posicion
P90_6;Acciones que realizó la Oficina de Defensa Civil / Otra acción;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Sí;88;Acciones que realizó;46;ok;asignado_por_posicion
P90_6_O;Acciones que realizó la Oficina de Defensa Civil / Otra acción / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;88;Gestión del Riesgo;46;ok;sin_valores
P90_7;Acciones que realizó la Oficina de Defensa Civil / No realizó acciones;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 7: Sí;88;Civil, 2021;46;ok;asignado_por_posicion
VFI_P94;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;88;Civil, 2021;46;ok;asignado_por_posicion
P94_1;Acciones realizadas / Promoción y publicidad;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Si;88;Civil, 2021;46;ok;asignado_por_posicion
P94_2;Acciones realizadas / Ferias y concursos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Si;88;Civil, 2021;46;ok;asignado_por_posicion
P94_3;Acciones realizadas / Convenios con Organización No Gubernamental, empresas privadas;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Si;88;Civil, 2021;46;ok;asignado_por_posicion
P94_4;Acciones realizadas / Capacitación presencial y/o semipresencial para mejorar la producción y venta;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Si;88;Civil, 2021;46;ok;asignado_por_posicion
P94_5;Acciones realizadas / Simplificación de trámite para licencia de funcionamiento;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Si;89;para incentivar a las;46;ok;asignado_por_posicion
P94_6;Acciones realizadas / Educación financiera orientada a la inversión y financiamiento;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Si;89;empresas, 2021;46;ok;asignado_por_posicion
P94_7;Acciones realizadas / Otra acción;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 7: Si;89;empresas, 2021;46;ok;asignado_por_posicion
P94_7_O;Acciones realizadas / Otra acción / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;89;empresas, 2021;46;ok;sin_valores
P94_8;No realizó acciones;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 8: Si;89;empresas, 2021;46;ok;asignado_por_posicion
P94_9;Capacitación Virtual para mejorar la producción y venta;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 9: Si;89;empresas, 2021;46;ok;asignado_por_posicion
VFI_P95;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;89;empresas, 2021;46;ok;asignado_por_posicion
P95_1;Actividades realizadas / Promoción y publicidad;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Si;89;empresas, 2021;46;ok;asignado_por_posicion
P95_2;Actividades realizadas / Ferias;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Si;89;empresas, 2021;46;ok;asignado_por_posicion
P95_3;Actividades realizadas / Apoyo a comercialización directa de productos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Si;89;Actividades que;46;ok;asignado_por_posicion
P95_4;Actividades realizadas / Capacitación presencial y/o semipresencial para artesanos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Si;90;fomentar la;46;ok;asignado_por_posicion
P95_5;Actividades realizadas / Otra actividad;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Si;90;distrito, 2021;46;ok;asignado_por_posicion
P95_5_O;Actividades realizadas / Otra actividad / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;90;distrito, 2021;46;ok;sin_valores
P95_6;No realizó actividades;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Si;90;distrito, 2021;46;ok;asignado_por_posicion
P95_7;Capacitación virtual para artesanos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 7: Si;90;distrito, 2021;46;ok;asignado_por_posicion
VFI_P96;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;90;Municipalidad que;47;ok;asignado_por_posicion
P96;¿La municipalidad tiene oficina o unidad ambiental?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Si | 2: No tiene;91;unidad ambiental,;47;ok;asignado_por_posicion
VFI_P97;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;91;2022;47;ok;asignado_por_posicion
P97_1;Elemento contaminante / Emanación de gases y partículas de fábricas o refinerías;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Si;91;2022;47;ok;asignado_por_posicion
P97_2;Elemento contaminante / Emisión de gases de vehículos motorizados;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Si;91;2022;47;ok;asignado_por_posicion
P97_3;Elemento contaminante / Relaves mineros;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Si;91;2022;47;ok;asignado_por_posicion
P97_4;Elemento contaminante / Ruidos con alta intensidad que dañan la salud;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Si;91;2022;47;ok;asignado_por_posicion
P97_5;Elemento contaminante / Aguas residuales;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Si;91;Elementos que;47;ok;asignado_por_posicion
P97_6;Elemento contaminante / Acumulación y quema clandestina de basura y rastrojos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Si;92;ambiental en el;47;ok;asignado_por_posicion
P97_7;Elemento contaminante / Deforestación y quema de bosques;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 7: Si;92;distrito, 2022;47;ok;asignado_por_posicion
P97_8;Elemento contaminante / Crianza de animales domésticos sin control;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 8: Si;92;distrito, 2022;47;ok;asignado_por_posicion
P97_9;Elemento contaminante / Otro;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 9: Si;92;distrito, 2022;47;ok;asignado_por_posicion
P97_9_O;Elemento contaminante / Otro / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;92;distrito, 2022;47;ok;sin_valores
P97_10;Elemento contaminante / No existen elementos contaminantes;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 10: Si;92;distrito, 2022;47;ok;asignado_por_posicion
VFI_P98;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;92;distrito, 2022;47;ok;asignado_por_posicion
P98_1;Instrumentos de gestión ambiental / Política Ambiental Local (PAL);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Si;92;distrito, 2022;47;ok;asignado_por_posicion
P98_2;Instrumentos de gestión ambiental / Diagnóstico Ambiental Local (DAL);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Sí;92;distrito, 2022;47;ok;asignado_por_posicion
P98_3;Instrumentos de gestión ambiental / Plan de Acción Ambiental Local (PAAL);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Si;92;distrito, 2022;47;ok;asignado_por_posicion
P98_4;Instrumentos de gestión ambiental / Agenda Ambiental Local (AAL);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Si;92;Municipalidad que;47;ok;asignado_por_posicion
P98_5;Instrumentos de gestión ambiental / Plan Anual de Evaluación y Fiscalización Ambiental (PLANEFA);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Si;93;gestión ambiental,;47;ok;asignado_por_posicion
P98_6;Instrumentos de gestión ambiental / Plan Nacional de Educación Ambiental (PLANEA);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Si;93;2022;47;ok;asignado_por_posicion
P98_7;Instrumentos de gestión ambiental / Plan de Acción en Género y Cambio Climatológico (PAGCC);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 7: Si;93;2022;47;ok;asignado_por_posicion
P98_8;Instrumentos de gestión ambiental / Estrategia Nacional de Bosques y Cambio Climático;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 8: Sí;93;2022;47;ok;asignado_por_posicion
P98_9;Instrumentos de gestión ambiental / Plan Director de Áreas Naturales Protegidas;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 9: Si;93;2022;47;ok;asignado_por_posicion
P98_10;Instrumentos de gestión ambiental / Otro;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 10: Si;93;Municipalidad que;48;ok;asignado_por_posicion
P98_10_O;Instrumentos de gestión ambiental / Otro / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;93;instrumentos de;48;ok;sin_valores
P98_11;Instrumentos de gestión ambiental / No tiene;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 11: Si;93;gestión ambiental,;48;ok;asignado_por_posicion
VFI_P99;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;93;2022;48;ok;asignado_por_posicion
P99_1;Acciones realizadas / Campañas de concientización ambiental;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Si;93;2022;48;ok;asignado_por_posicion
P99_2;Acciones realizadas / Concursos de iniciativas de cuidado del ambiente;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Si;93;2022;48;ok;asignado_por_posicion
P99_3;Acciones realizadas / Ejecutó proyectos ambientales;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Si;93;2022;48;ok;asignado_por_posicion
P99_4;Acciones realizadas / Dispone de Comisión Ambiental Municipal;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Si;93;2022;48;ok;asignado_por_posicion
P99_5;Acciones realizadas / Apoyó en la formulación de proyectos sobre problemática ambiental;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Si;93;Municipalidad que;48;ok;asignado_por_posicion
P99_6;Acciones realizadas / Convenios interinstitucionales;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Si;94;para incentivar la;48;ok;asignado_por_posicion
P99_7;Acciones realizadas / Charlas educativas;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 7: Si;94;ambiental, 2021;48;ok;asignado_por_posicion
P99_8;Acciones realizadas / Atención y apoyo a denuncias ambientales por la población;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 8: Si;94;ambiental, 2021;48;ok;asignado_por_posicion
P99_9;Acciones realizadas / Realizó mediciones acústicas con sonómetro;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 9: Si;94;ambiental, 2021;48;ok;asignado_por_posicion
P99_10;Acciones realizadas / Otro;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 10: Si;94;ambiental, 2021;48;ok;asignado_por_posicion
P99_10_O;Acciones realizadas / Otro / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;94;ambiental, 2021;48;ok;sin_valores
P99_11;Acciones realizadas / No realizó PARTICIPACIÓN VECINAL;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 11: Si;94;ambiental, 2021;48;ok;asignado_por_posicion
VFI_P100;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;94;ambiental, 2021;48;ok;asignado_por_posicion
P100_1;Tipo de participación de la población en la gestión administrativa / Formulando el Plan de Desarrollo Municipal Concertado;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Sí;94;ambiental, 2021;48;ok;asignado_por_posicion
P100_2;Tipo de participación de la población en la gestión administrativa / Concertando el presupuesto municipal;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Sí;94;ambiental, 2021;48;ok;asignado_por_posicion
P100_3;Tipo de participación de la población en la gestión administrativa / Formulando y controlando los planes económicos locales;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Sí;94;ambiental, 2021;48;ok;asignado_por_posicion
P100_4;Tipo de participación de la población en la gestión administrativa / En el presupuesto participativo;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Sí;94;población en la;48;ok;asignado_por_posicion
P100_5;Tipo de participación de la población en la gestión administrativa / En cabildo abierto;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Sí;95;administrativa de la;48;ok;asignado_por_posicion
P100_6;Tipo de participación de la población en la gestión administrativa / En audiencias públicas para rendición de cuentas;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Sí;95;municipalidad, 2022;48;ok;asignado_por_posicion
P100_7;Tipo de participación de la población en la gestión administrativa / En acciones de seguridad en el distrito;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 7: Sí;95;municipalidad, 2022;48;ok;asignado_por_posicion
P100_8;Tipo de participación de la población en la gestión administrativa / En comités de gestión alimentaria;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 8: Sí;95;municipalidad, 2022;48;ok;asignado_por_posicion
P100_9;Tipo de participación de la población en la gestión administrativa / En comité de ejecución de obras;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 9: Sí;95;municipalidad, 2022;48;ok;asignado_por_posicion
P100_10;Tipo de participación de la población en la gestión administrativa / En juntas vecinales (comités vecinales);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 10: Sí;95;municipalidad, 2022;49;ok;asignado_por_posicion
P100_11;Tipo de participación de la población en la gestión administrativa / Otra;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 11: Sí;95;población en la;49;ok;asignado_por_posicion
P100_11_O;Tipo de participación de la población en la gestión administrativa / Otra / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;95;administrativa de la;49;ok;sin_valores
P100_12;Tipo de participación de la población en la gestión administrativa / No participa;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 12: Sí;95;municipalidad, 2022;49;ok;asignado_por_posicion
VFI_P101;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;95;municipalidad, 2022;49;ok;asignado_por_posicion
P101_1;Espacio de concertación en el que participa la municipalidad / Consejo Participativo Local de Educación;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 1: Sí;95;municipalidad, 2022;49;ok;asignado_por_posicion
P101_2;Espacio de concertación en el que participa la municipalidad / Consejo Local de Salud;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 2: Sí;95;municipalidad, 2022;49;ok;asignado_por_posicion
P101_3;Espacio de concertación en el que participa la municipalidad / Consejo Consultivo de Niñas, Niños y Adolescentes;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 3: Sí;95;Municipalidad que;49;ok;asignado_por_posicion
P101_4;Espacio de concertación en el que participa la municipalidad / Mesa de Concertación para la Lucha Contra la Pobreza;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 4: Sí;96;espacios de;49;ok;asignado_por_posicion
P101_5;Espacio de concertación en el que participa la municipalidad / Otro;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 5: Sí;96;concertación, 2022;49;ok;asignado_por_posicion
P101_5_O;Espacio de concertación en el que participa la municipalidad / Otro / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;96;concertación, 2022;49;ok;sin_valores
P101_6;Espacio de concertación en el que participa la municipalidad / No participa;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No | 6: Sí;96;concertación, 2022;49;ok;asignado_por_posicion
VFI_P102;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;96;concertación, 2022;49;ok;asignado_por_posicion
P102;¿La municipalidad tiene constituida la Junta de Delegados Vecinales?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No tiene constituida;96;concertación, 2022;49;ok;asignado_por_posicion
P102_1_T;Número de miembros de la Junta de Delegados Vecinales / Total;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Junta de Delegados;49;ok;sin_valores
P102_1_M;Número de miembros de la Junta de Delegados Vecinales / Mujer;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Vecinales, 2022;49;ok;sin_valores
P102_1_H;Número de miembros de la Junta de Delegados Vecinales / Hombre;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Vecinales, 2022;49;ok;sin_valores
P102_2;¿La Junta de Delegados Vecinales se encuentra en actividad? FINANZAS MUNICIPALES;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;97;Vecinales, 2022;49;ok;asignado_por_posicion
VFI_C96;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;97;Vecinales, 2022;49;ok;asignado_por_posicion
C96;Total Ingresos (I+II+III+IV);MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Vecinales, 2022;49;ok;sin_valores
C96_1;I. Ingresos corrientes;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Vecinales, 2022;49;ok;sin_valores
C96_1_1;Ingresos corrientes / Impuestos y contribuciones obligatorias / Total;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Vecinales, 2022;49;ok;sin_valores
C96_1_1_1;Ingresos corrientes / Impuestos y contribuciones obligatorias / Predial;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Vecinales, 2022;49;ok;sin_valores
C96_1_1_2;Ingresos corrientes / Impuestos y contribuciones obligatorias / De alcabala;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;Ingresos;49;ok;sin_valores
C96_1_1_3;Ingresos corrientes / Impuestos y contribuciones obligatorias / Al patrimonio vehicular;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;recaudados por las;49;ok;sin_valores
C96_1_1_4;Ingresos corrientes / Impuestos y contribuciones obligatorias / A los casinos de juegos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;49;ok;sin_valores
C96_1_1_5;Ingresos corrientes / Impuestos y contribuciones obligatorias / A las apuestas y a los juegos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;49;ok;sin_valores
C96_1_1_6;Ingresos corrientes / Impuestos y contribuciones obligatorias / A los espectáculos públicos no deportivos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;49;ok;sin_valores
C96_1_1_7;Ingresos corrientes / Impuestos y contribuciones obligatorias / A los juegos de máquinas tragamonedas;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;49;ok;sin_valores
C96_1_1_8;Ingresos corrientes / Impuestos y contribuciones obligatorias / Otros impuestos y contribuciones obligatorias;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
C96_1_2;Ingresos corrientes / Venta de bienes y servicios y derechos administrativos / Total;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
C96_1_2_1;Ingresos corrientes / Venta de bienes y servicios y derechos administrativos / Derechos administrativos generales;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
C96_1_2_2;Ingresos corrientes / Venta de bienes y servicios y derechos administrativos / Derechos administrativos de educación;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
C96_1_2_3;Ingresos corrientes / Venta de bienes y servicios y derechos administrativos / Derechos administrativos de agricultura;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
C96_1_2_4;Ingresos corrientes / Venta de bienes y servicios y derechos administrativos / Derechos administrativos de industria y comercio;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
C96_1_2_5;Ingresos corrientes / Venta de bienes y servicios y derechos administrativos / Derechos administrativos de salud;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
C96_1_2_6;Ingresos corrientes / Venta de bienes y servicios y derechos administrativos / Derechos administrativos de transportes y comunicaciones;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;97;2021;50;ok;sin_valores
